frame,original,ocr_result,confidence,is_different
5249,24,24,0.9999996628252286,False
5250,24,24,0.9999998314126102,False
5251,24,24,0.9999992413568111,False
5252,24,24,0.9999992413568111,False
5253,24,24,0.9999992413568111,False
5254,24,24,0.9999992413568111,False
5255,24,24,0.9999992413568111,False
5256,24,24,0.9999992413568111,False
5257,24,24,0.9999992413568111,False
5258,24,24,0.9999992413568111,False
5259,24,24,0.9999992413568111,False
5260,24,24,0.9999992413568111,False
5261,24,24,0.9999992413568111,False
5262,24,24,0.9999992413568111,False
5263,24,24,0.9999998314126102,False
5264,24,24,0.9999993256504904,False
5265,24,24,0.9999993256504904,False
5266,24,24,0.9999993256504904,False
5267,24,24,0.9999993256504904,False
5268,24,24,0.9999993256504904,False
5269,24,24,0.9999993256504904,False
5270,24,24,0.9999993256504904,False
5271,24,24,0.9999993256504904,False
5272,24,24,0.9999993256504904,False
5273,24,24,0.9999993256504904,False
5274,24,24,0.9999993256504904,False
5275,24,24,0.9999993256504904,False
5276,24,24,0.9999993256504904,False
5277,24,24,0.9999993256504904,False
5278,24,24,0.9999993256504904,False
5279,24,24,0.9999993256504904,False
5280,24,24,0.9999994942378553,False
5281,24,24,0.9999994942378553,False
5282,24,24,0.9999994942378553,False
5283,24,24,0.9999994942378553,False
5284,24,24,0.9999994942378553,False
5285,24,24,0.9999994942378553,False
5286,24,24,0.9999994942378553,False
5287,24,24,0.9999994942378553,False
5288,24,24,0.9999994942378553,False
5289,24,24,0.9999994942378553,False
5290,24,24,0.9999994942378553,False
5291,24,24,0.9999994942378553,False
5292,24,24,0.9999994942378553,False
5293,24,24,0.9999994942378553,False
5294,24,24,0.9999994942378553,False
5295,24,24,0.9999994942378553,False
5296,24,24,0.9999994942378553,False
5297,24,24,0.9999994942378553,False
5298,24,24,0.9999994942378553,False
5299,24,24,0.9999994942378553,False
5300,24,24,0.9999994942378553,False
5301,24,24,0.9999994942378553,False
5302,24,24,0.9999994942378553,False
5303,24,24,0.9999994942378553,False
5304,24,24,0.9999994942378553,False
5305,24,24,0.9999994942378553,False
5306,24,24,0.9999994942378553,False
5307,24,24,0.9999994942378553,False
5308,24,24,0.9999994942378553,False
5309,24,24,0.9999994942378553,False
5310,24,24,0.9999996628252286,False
5311,24,24,0.9999996628252286,False
5312,24,24,0.9999996628252286,False
5313,24,24,0.9999996628252286,False
5314,24,24,0.9999996628252286,False
5315,24,24,0.9999996628252286,False
5316,24,24,0.9999996628252286,False
5317,24,24,0.9999996628252286,False
5318,24,24,0.9999996628252286,False
5319,24,24,0.9999996628252286,False
5320,24,24,0.9999996628252286,False
5321,24,24,0.9999996628252286,False
5322,24,24,0.9999996628252286,False
5323,24,24,0.9999996628252286,False
5324,24,24,0.9999996628252286,False
5325,24,24,0.9999996628252286,False
5326,24,24,0.9999996628252286,False
5327,24,24,0.9999996628252286,False
5328,24,24,0.9999996628252286,False
5329,24,24,0.9999996628252286,False
5330,24,24,0.9999996628252286,False
5331,24,24,0.9999996628252286,False
5332,24,24,0.9999996628252286,False
5333,24,24,0.9999996628252286,False
5334,24,24,0.9999996628252286,False
5335,24,24,0.9999996628252286,False
5336,24,24,0.9999996628252286,False
5337,24,24,0.9999996628252286,False
5338,24,24,0.9999996628252286,False
5339,24,24,0.9999996628252286,False
5340,24,24,0.9999993256504904,False
5341,24,24,0.9999993256504904,False
5342,24,24,0.9999993256504904,False
5343,24,24,0.9999993256504904,False
5344,24,24,0.9999993256504904,False
5345,24,24,0.9999993256504904,False
5346,24,24,0.9999993256504904,False
5347,24,24,0.9999993256504904,False
5348,24,24,0.9999993256504904,False
5349,24,24,0.9999993256504904,False
5350,24,24,0.9999993256504904,False
5351,24,24,0.9999993256504904,False
5352,24,24,0.9999993256504904,False
5353,24,24,0.9999993256504904,False
5354,24,24,0.9999993256504904,False
5355,24,24,0.9999993256504904,False
5356,24,24,0.9999993256504904,False
5357,24,24,0.9999993256504904,False
5358,24,24,0.9999993256504904,False
5359,24,24,0.9999993256504904,False
5360,24,24,0.9999993256504904,False
5361,24,24,0.9999993256504904,False
5362,24,24,0.9999993256504904,False
5363,24,24,0.9999993256504904,False
5364,24,24,0.9999993256504904,False
5365,24,24,0.9999993256504904,False
5366,24,24,0.9999993256504904,False
5367,24,24,0.9999993256504904,False
5368,24,24,0.9999993256504904,False
5369,24,24,0.9999993256504904,False
5370,24,24,0.9999998314126102,False
5371,24,24,0.9999998314126102,False
5372,24,24,0.9999998314126102,False
5373,24,24,0.9999998314126102,False
5374,24,24,0.9999998314126102,False
5375,24,24,0.9999998314126102,False
5376,24,24,0.9999998314126102,False
5377,24,24,0.9999998314126102,False
5378,24,24,0.9999998314126102,False
5379,24,24,0.9999998314126102,False
5380,24,24,0.9999998314126102,False
5381,24,24,0.9999998314126102,False
5382,24,24,0.9999998314126102,False
5383,24,24,0.9999998314126102,False
5384,24,24,0.9999998314126102,False
5385,24,24,0.9999998314126102,False
5386,24,24,0.9999998314126102,False
5387,24,24,0.9999998314126102,False
5388,24,24,0.9999998314126102,False
5389,24,24,0.9999998314126102,False
5390,24,24,0.9999998314126102,False
5391,24,24,0.9999998314126102,False
5392,24,24,0.9999998314126102,False
5393,24,24,0.9999998314126102,False
5394,24,24,0.9999998314126102,False
5395,24,24,0.9999998314126102,False
5396,24,24,0.9999998314126102,False
5397,24,24,0.9999998314126102,False
5398,24,24,0.9999998314126102,False
5399,24,24,0.9999998314126102,False
5400,24,24,0.9999996628252286,False
5401,24,24,0.9999996628252286,False
5402,24,24,0.9999996628252286,False
5403,24,24,0.9999996628252286,False
5404,24,24,0.9999996628252286,False
5405,24,24,0.9999996628252286,False
5406,24,24,0.9999996628252286,False
5407,24,24,0.9999996628252286,False
5408,24,24,0.9999996628252286,False
5409,24,24,0.9999996628252286,False
5410,24,24,0.9999996628252286,False
5411,24,24,0.9999996628252286,False
5412,24,24,0.9999996628252286,False
5413,24,24,0.9999998314126102,False
5414,24,24,0.9999996628252286,False
5415,24,24,0.9999998314126102,False
5416,24,24,0.9999998314126102,False
5417,24,24,0.9999998314126102,False
5418,24,24,0.9999996628252286,False
5419,24,24,0.9999996628252286,False
5420,24,24,0.9999996628252286,False
5421,24,24,0.9999996628252286,False
5422,24,24,0.9999996628252286,False
5423,24,24,0.9999996628252286,False
5424,24,24,0.9999996628252286,False
5425,24,24,0.9999996628252286,False
5426,24,24,0.9999996628252286,False
5427,24,24,0.9999996628252286,False
5428,24,24,0.9999996628252286,False
5429,24,24,0.9999996628252286,False
5430,24,24,0.9999994942378553,False
5431,24,24,0.9999994942378553,False
5432,24,24,0.9999994942378553,False
5433,24,24,0.9999994942378553,False
5434,24,24,0.9999994942378553,False
5435,24,24,0.9999994942378553,False
5436,24,24,0.9999994942378553,False
5437,24,24,0.9999994942378553,False
5438,24,24,0.9999994942378553,False
5439,24,24,0.9999994942378553,False
5440,24,24,0.9999994942378553,False
5441,24,24,0.9999994942378553,False
5442,24,24,0.9999994942378553,False
5443,24,24,0.9999994942378553,False
5444,24,24,0.9999994942378553,False
5445,24,24,0.9999994942378553,False
5446,24,24,0.9999994942378553,False
5447,24,24,0.9999994942378553,False
5448,24,24,0.9999994942378553,False
5449,24,24,0.9999994942378553,False
5450,24,24,0.9999994942378553,False
5451,24,24,0.9999994942378553,False
5452,24,24,0.9999994942378553,False
5453,24,24,0.9999994942378553,False
5454,24,24,0.9999994942378553,False
5455,24,90,0.6963718913126067,True
5456,24,24,0.9999994942378553,False
5457,24,24,0.9999994942378553,False
5458,24,24,0.9999994942378553,False
5459,24,24,0.9999994942378553,False
5460,24,24,0.9999996628252286,False
5461,24,24,0.9999996628252286,False
5462,24,24,0.9999996628252286,False
5463,24,24,0.9999996628252286,False
5464,24,24,0.9999996628252286,False
5465,24,24,0.9999996628252286,False
5466,24,24,0.9999996628252286,False
5467,24,24,0.9999996628252286,False
5468,24,24,0.9999996628252286,False
5469,24,24,0.9999996628252286,False
5470,24,24,0.9999996628252286,False
5471,24,24,0.9999996628252286,False
5472,24,24,0.9999996628252286,False
5473,24,24,0.9999996628252286,False
5474,24,24,0.9999996628252286,False
5475,24,24,0.9999996628252286,False
5476,24,24,0.9999996628252286,False
5477,24,24,0.9999996628252286,False
5478,24,24,0.9999996628252286,False
5479,24,24,0.9999996628252286,False
5480,24,24,0.9999996628252286,False
5481,24,24,0.9999996628252286,False
5482,24,24,0.9999996628252286,False
5483,24,24,0.9999996628252286,False
5484,24,24,0.9999996628252286,False
5485,24,24,0.9999996628252286,False
5486,24,24,0.9999996628252286,False
5487,24,24,0.9999996628252286,False
5488,24,24,0.9999996628252286,False
5489,24,24,0.9999996628252286,False
5490,24,24,0.9999998314126102,False
5491,24,24,0.9999998314126102,False
5492,24,24,0.9999998314126102,False
5493,24,24,0.9999998314126102,False
5494,24,24,0.9999998314126102,False
5495,24,24,0.9999998314126102,False
5496,24,24,0.9999998314126102,False
5497,24,24,0.9999998314126102,False
5498,24,24,0.9999998314126102,False
5499,24,24,0.9999998314126102,False
5500,24,24,0.9999998314126102,False
5501,24,24,0.9999998314126102,False
5502,24,24,0.9999998314126102,False
5503,24,24,0.9999998314126102,False
5504,24,24,0.9999998314126102,False
5505,24,24,0.9999998314126102,False
5506,24,24,0.9999998314126102,False
5507,24,24,0.9999998314126102,False
5508,24,24,0.5688418733830627,False
5509,24,24,0.9999998314126102,False
5510,24,24,0.9999998314126102,False
5511,24,24,0.9999998314126102,False
5512,24,24,0.9999998314126102,False
5513,24,24,0.9999998314126102,False
5514,24,24,0.9999998314126102,False
5515,24,24,0.9919259166453942,False
5516,24,24,0.9896533641481129,False
5517,24,24,0.990643893956245,False
5518,24,24,0.9930563348685086,False
5519,24,24,0.9999989041821146,False
5520,24,24,0.9999998314126102,False
5521,24,24,0.9999998314126102,False
5522,24,24,0.9999996628252286,False
5523,24,24,0.9999996628252286,False
5524,24,24,0.9999996628252286,False
5525,24,24,0.9999996628252286,False
5526,24,24,0.9999996628252286,False
5527,24,24,0.9999996628252286,False
5528,24,24,0.9999996628252286,False
5529,24,24,0.9999996628252286,False
5530,24,24,0.9999996628252286,False
5531,24,24,0.9999996628252286,False
5532,24,24,0.9999996628252286,False
5533,24,24,0.9999996628252286,False
5534,24,24,0.9999996628252286,False
5535,24,24,0.9999996628252286,False
5536,24,24,0.9999996628252286,False
5537,24,24,0.9999996628252286,False
5538,24,24,0.9999996628252286,False
5539,24,24,0.9999996628252286,False
5540,24,24,0.9999994942378553,False
5541,24,24,0.9999996628252286,False
5542,24,24,0.9999996628252286,False
5543,24,24,0.9999996628252286,False
5544,24,24,0.9999996628252286,False
5545,24,24,0.9999996628252286,False
5546,24,24,0.9999996628252286,False
5547,24,24,0.9999996628252286,False
5548,24,24,0.9999996628252286,False
5549,24,24,0.9999996628252286,False
5550,24,24,0.9999996628252286,False
5551,24,24,0.9999996628252286,False
5552,24,24,0.9999996628252286,False
5553,24,24,0.9999996628252286,False
5554,24,24,0.9999996628252286,False
5555,24,24,0.9999996628252286,False
5556,24,24,0.9999996628252286,False
5557,24,24,0.9999996628252286,False
5558,24,24,0.9999996628252286,False
5559,24,24,0.9999996628252286,False
5560,24,24,0.9999996628252286,False
5561,24,24,0.9999996628252286,False
5562,24,24,0.9999996628252286,False
5563,24,24,0.9999996628252286,False
5564,24,24,0.9999996628252286,False
5565,24,24,0.9999996628252286,False
5566,24,24,0.9999996628252286,False
5567,24,24,0.9999996628252286,False
5568,24,24,0.9999996628252286,False
5569,24,24,0.9999996628252286,False
5570,24,24,0.9999996628252286,False
5571,24,24,0.9999996628252286,False
5572,24,24,0.9999996628252286,False
5573,24,24,0.9999996628252286,False
5574,24,24,0.9999996628252286,False
5575,24,24,0.9999996628252286,False
5576,24,24,0.9999996628252286,False
5577,24,24,0.9999996628252286,False
5578,24,24,0.9999996628252286,False
5579,24,24,0.9999996628252286,False
5580,24,24,0.9999996628252286,False
5581,24,24,0.9999996628252286,False
5582,24,24,0.9999996628252286,False
5583,24,24,0.9999996628252286,False
5584,24,24,0.9999996628252286,False
5585,24,24,0.9999996628252286,False
5586,24,24,0.9999996628252286,False
5587,24,24,0.9999996628252286,False
5588,24,24,0.9999996628252286,False
5589,24,24,0.9999996628252286,False
5590,24,24,0.9999996628252286,False
5591,24,24,0.9999996628252286,False
5592,24,24,0.9999996628252286,False
5593,24,24,0.9999996628252286,False
5594,24,24,0.9999996628252286,False
5595,24,24,0.9999996628252286,False
5596,24,24,0.9999996628252286,False
5597,24,24,0.9999996628252286,False
5598,24,24,0.9999996628252286,False
5599,24,24,0.9999996628252286,False
5600,24,24,0.9999996628252286,False
5601,24,24,0.9999996628252286,False
5602,24,24,0.9999996628252286,False
5603,24,24,0.9999996628252286,False
5604,24,24,0.9999996628252286,False
5605,24,24,0.9999996628252286,False
5606,24,24,0.9999994942378553,False
5607,24,24,0.9999994942378553,False
5608,24,24,0.9999994942378553,False
5609,24,24,0.9999994942378553,False
5610,24,24,0.9999998314126102,False
5611,24,24,0.9999998314126102,False
5612,24,24,0.9999998314126102,False
5613,24,24,0.9999998314126102,False
5614,24,24,0.9999998314126102,False
5615,24,24,0.9999998314126102,False
5616,24,24,0.9999998314126102,False
5617,24,24,0.9999998314126102,False
5618,24,24,0.9999998314126102,False
5619,24,24,0.9999998314126102,False
5620,24,24,0.9999998314126102,False
5621,24,24,0.9999998314126102,False
5622,24,24,0.9999998314126102,False
5623,24,24,0.9999998314126102,False
5624,24,24,0.9999998314126102,False
5625,24,24,0.9999998314126102,False
5626,30 35 32,32,0.9999989884757856,True
5627,30 35 32,32,0.9999989041821146,True
5628,30 35 32,32,0.9999988198884456,True
5629,30 35 32,32,0.9999988198884456,True
5630,30 35 32,32,0.9999989041821146,True
5631,30 35 32,32,0.9999988198884456,True
5632,30 35 32,32,0.9999988198884456,True
5633,30 35 32,32,0.9999988198884456,True
5634,30 35 32,32,0.9999988198884456,True
5635,30 35 32,32,0.9999988198884456,True
5636,30 35 32,32,0.9999988198884456,True
5637,30 35 32,32,0.9999988198884456,True
5638,30 35 32,32,0.9999988198884456,True
5639,30 35 32,32,0.9999988198884456,True
5640,30 35 32,32,0.9999989884757856,True
5641,30 35 32,32,0.9999989884757856,True
5642,30 35 32,32,0.9999989884757856,True
5643,30 35 32,32,0.9999989884757856,True
5644,30 35 32,32,0.9999989884757856,True
5645,30 35 32,32,0.9999989041821146,True
5646,30 35 32,32,0.9999989041821146,True
5647,30 35 32,32,0.9999989041821146,True
5648,30 35 32,32,0.9999989041821146,True
5649,30 35 32,32,0.9999989041821146,True
5650,30 35 32,32,0.9999989041821146,True
5651,30 35 32,32,0.9999989041821146,True
5652,30 35 32,32,0.9999989041821146,True
5653,30 35 32,32,0.9999989884757856,True
5654,30 35 32,32,0.9999989884757856,True
5655,30 35 32,32,0.9999989884757856,True
5656,30 35 32,32,0.9999989884757856,True
5657,30 35 32,32,0.9999989884757856,True
5658,30 35 32,32,0.9999989884757856,True
5659,30 35 32,32,0.9999989041821146,True
5660,30 35 32,32,0.9999989884757856,True
5661,30 35 32,32,0.9999989884757856,True
5662,30 35 32,32,0.9999989884757856,True
5663,30 35 32,32,0.9999989041821146,True
5664,30 35 32,32,0.9999989041821146,True
5665,30 35 32,32,0.9999989041821146,True
5666,30 35 32,32,0.9999989884757856,True
5667,30 35 32,32,0.9999989884757856,True
5668,30 35 32,32,0.9999989884757856,True
5669,30 35 32,32,0.9999989041821146,True
5670,30 35 32,32,0.9999989884757856,True
5671,30 35 32,32,0.9999989041821146,True
5672,30 35 32,32,0.9999989041821146,True
5673,30 35 32,32,0.9999989041821146,True
5674,30 35 32,32,0.9999989041821146,True
5675,30 35 32,32,0.9999988198884456,True
5676,30 35 32,32,0.9999989041821146,True
5677,30 35 32,32,0.9999989041821146,True
5678,30 35 32,32,0.9999989041821146,True
5679,30 35 32,32,0.9999989041821146,True
5680,30 35 32,32,0.9999988198884456,True
5681,30 35 32,32,0.9999988198884456,True
5682,30 35 32,32,0.9999988198884456,True
5683,30 35 32,32,0.9999988198884456,True
5684,30 35 32,32,0.9999988198884456,True
5685,30 35 32,32,0.9999988198884456,True
5686,30 35 32,32,0.9999988198884456,True
5687,30 35 32,32,0.9999988198884456,True
5688,30 35 32,32,0.9999988198884456,True
5689,30 35 32,32,0.9999988198884456,True
5690,30 35 32,32,0.9999988198884456,True
5691,30 35 32,32,0.9999988198884456,True
5692,30 35 32,32,0.9999988198884456,True
5693,30 35 32,32,0.9999988198884456,True
5694,30 35 32,32,0.9999988198884456,True
5695,30 35 32,32,0.9999988198884456,True
5696,30 35 32,32,0.9999988198884456,True
5697,30 35 32,32,0.9999988198884456,True
5698,30 35 32,32,0.9999988198884456,True
5699,30 35 32,32,0.9999988198884456,True
5700,30 35 32,32,0.9999988198884456,True
5701,30 35 32,32,0.9999989041821146,True
5702,30 35 32,32,0.9999989041821146,True
5703,30 35 32,32,0.9999989041821146,True
5704,30 35 32,32,0.9999989041821146,True
5705,30 35 32,32,0.9999988198884456,True
5706,30 35 32,32,0.9999988198884456,True
5707,30 35 32,32,0.9999989041821146,True
5708,30 35 32,32,0.9999988198884456,True
5709,30 35 32,32,0.9999988198884456,True
5710,30 35 32,32,0.9999988198884456,True
5711,30 35 32,32,0.9999988198884456,True
5712,30 35 32,32,0.9999989041821146,True
5713,30 35 32,32,0.9999989041821146,True
5714,30 35 32,32,0.9999989041821146,True
5715,30 35 32,32,0.9999989041821146,True
5716,30 35 32,32,0.9999989884757856,True
5717,30 35 32,32,0.9999988198884456,True
5718,30 35 32,32,0.9999988198884456,True
5719,30 35 32,32,0.9999988198884456,True
5720,30 35 32,32,0.9999988198884456,True
5721,30 35 32,32,0.9999988198884456,True
5722,30 35 32,32,0.9999988198884456,True
5723,30 35 32,32,0.9999988198884456,True
5724,30 35 32,32,0.9999988198884456,True
5725,30 35 32,32,0.9999988198884456,True
5726,30 35 32,32,0.9999988198884456,True
5727,30 35 32,32,0.9999988198884456,True
5728,30 35 32,32,0.9999988198884456,True
5729,30 35 32,32,0.9999988198884456,True
5730,30 35 32,32,0.9999989884757856,True
5731,30 35 32,32,0.9999989884757856,True
5732,30 35 32,30,0.9999989884757856,True
5733,30 35 32,30,0.9999989884757856,True
5734,30 35 32,30,0.9999989884757856,True
5735,30 35 32,30,0.9999989884757856,True
5736,30 35 32,32,0.9999989884757856,True
5737,30 35 32,32,0.9999990727694587,True
5738,30 35 32,32,0.9999990727694587,True
5739,30 35 32,32,0.9999991570631338,True
5740,30 35 32,32,0.9999990727694587,True
5741,30 35 32,32,0.9999990727694587,True
5742,30 35 32,32,0.9999990727694587,True
5743,30 35 32,32,0.9999990727694587,True
5744,30 35 32,32,0.9999990727694587,True
5745,30 35 32,32,0.9999990727694587,True
5746,30 35 32,32,0.9999990727694587,True
5747,30 35 32,32,0.9999990727694587,True
5748,30 35 32,32,0.9999990727694587,True
5749,30 35 32,32,0.9999990727694587,True
5750,30 35 32,32,0.9999990727694587,True
5751,30 35 32,32,0.9999990727694587,True
5752,30 35 32,32,0.9999990727694587,True
5753,30 35 32,32,0.9999990727694587,True
5754,30 35 32,32,0.9999990727694587,True
5755,30 35 32,32,0.9999990727694587,True
5756,30 35 32,32,0.9999990727694587,True
5757,30 35 32,32,0.9999990727694587,True
5758,30 35 32,32,0.9999990727694587,True
5759,30 35 32,32,0.9999990727694587,True
5760,30 35 32,32,0.9999990727694587,True
5761,30 35 32,32,0.9999991570631338,True
5762,30 35 32,32,0.9999991570631338,True
5763,30 35 32,32,0.9999991570631338,True
5764,30 35 32,32,0.9999991570631338,True
5765,30 35 32,32,0.9999991570631338,True
5766,30 35 32,32,0.9999991570631338,True
5767,30 35 32,32,0.9999991570631338,True
5768,30 35 32,32,0.9999991570631338,True
5769,30 35 32,32,0.9999991570631338,True
5770,30 35 32,32,0.9999991570631338,True
5771,30 35 32,32,0.9999990727694587,True
5772,30 35 32,32,0.9999990727694587,True
5773,30 35 32,32,0.9999990727694587,True
5774,30 35 32,32,0.9999990727694587,True
5775,30 35 32,32,0.9999989884757856,True
5776,30 35 32,32,0.9999989884757856,True
5777,30 35 32,32,0.9999989884757856,True
5778,30 35 32,32,0.9999989884757856,True
5779,30 35 32,32,0.9999990727694587,True
5780,30 35 32,32,0.9999989884757856,True
5781,30 35 32,32,0.9999989884757856,True
5782,30 35 32,32,0.9999989884757856,True
5783,30 35 32,32,0.9999989884757856,True
5784,30 35 32,32,0.9999989884757856,True
5785,30 35 32,32,0.9999989884757856,True
5786,30 35 32,32,0.9999989884757856,True
5787,30 35 32,32,0.9999989884757856,True
5788,30 35 32,32,0.9999989884757856,True
5789,30 35 32,32,0.9999989884757856,True
5790,30 35 32,32,0.9999990727694587,True
5791,30 35 32,30,0.9999991570631338,True
5792,30 35 32,32,0.9999990727694587,True
5793,30 35 32,30,0.9999991570631338,True
5794,30 35 32,30,0.9999991570631338,True
5795,30 35 32,30,0.9999990727694587,True
5796,30 35 32,30,0.9999990727694587,True
5797,30 35 32,30,0.9999990727694587,True
5798,30 35 32,30,0.9999990727694587,True
5799,30 35 32,30,0.9999990727694587,True
5800,30 35 32,32,0.9999989884757856,True
5801,30 35 32,32,0.9999991570631338,True
5802,30 35 32,30,0.9999990727694587,True
5803,30 35 32,30,0.9999991570631338,True
5804,30 35 32,30,0.9999991570631338,True
5805,30 35 32,30,0.9999990727694587,True
5806,30 35 32,30,0.9999990727694587,True
5807,30 35 32,32,0.9999991570631338,True
5808,30 35 32,32,0.9999991570631338,True
5809,30 35 32,32,0.9999991570631338,True
5810,30 35 32,30,0.9999989884757856,True
5811,30 35 32,30,0.9999989884757856,True
5812,30 35 32,30,0.9999989884757856,True
5813,30 35 32,30,0.9999989884757856,True
5814,30 35 32,30,0.9999989884757856,True
5815,30 35 32,30,0.9999989884757856,True
5816,30 35 32,30,0.9999989884757856,True
5817,30 35 32,30,0.9999989884757856,True
5818,30 35 32,30,0.9999989884757856,True
5819,30 35 32,32,0.9999989041821146,True
5820,30 35 32,32,0.9999990727694587,True
5821,30 35 32,32,0.9999989041821146,True
5822,30 35 32,32,0.9999989884757856,True
5823,30 35 32,32,0.9999989884757856,True
5824,30 35 32,32,0.9999989884757856,True
5825,30 35 32,32,0.9999989884757856,True
5826,30 35 32,32,0.9999989884757856,True
5827,30 35 32,32,0.9999989884757856,True
5828,30 35 32,32,0.9999989041821146,True
5829,30 35 32,32,0.9999989041821146,True
5830,30 35 32,32,0.9999989041821146,True
5831,30 35 32,32,0.9999989041821146,True
5832,30 35 32,32,0.9999989884757856,True
5833,30 35 32,32,0.9999989884757856,True
5834,30 35 32,32,0.9999989884757856,True
5835,30 35 32,32,0.9999989884757856,True
5836,30 35 32,32,0.9999989884757856,True
5837,30 35 32,32,0.9999989884757856,True
5838,30 35 32,32,0.9999989884757856,True
5839,30 35 32,32,0.9999989884757856,True
5840,30 35 32,32,0.9999989884757856,True
5841,30 35 32,32,0.9999989884757856,True
5842,30 35 32,32,0.9999989884757856,True
5843,30 35 32,32,0.9999989884757856,True
5844,30 35 32,32,0.9999989884757856,True
5845,30 35 32,32,0.9999989884757856,True
5846,30 35 32,32,0.9999989884757856,True
5847,30 35 32,32,0.9999989884757856,True
5848,30 35 32,32,0.9999989884757856,True
5849,30 35 32,32,0.9999989884757856,True
5850,30 35 32,32,0.9999990727694587,True
5851,30 35 32,32,0.9999990727694587,True
5852,30 35 32,32,0.9999990727694587,True
5853,30 35 32,32,0.9999990727694587,True
5854,30 35 32,32,0.9999990727694587,True
5855,30 35 32,32,0.9999990727694587,True
5856,30 35 32,32,0.9999989884757856,True
5857,30 35 32,32,0.9999989884757856,True
5858,30 35 32,32,0.9999989884757856,True
5859,30 35 32,32,0.9999989884757856,True
5860,30 35 32,32,0.9999989884757856,True
5861,30 35 32,32,0.9999989884757856,True
5862,30 35 32,32,0.9999989884757856,True
5863,30 35 32,32,0.9999989884757856,True
5864,30 35 32,32,0.9999989884757856,True
5865,30 35 32,32,0.9999989884757856,True
5866,30 35 32,32,0.9999989884757856,True
5867,30 35 32,32,0.9999989884757856,True
5868,30 35 32,32,0.9999989884757856,True
5869,30 35 32,32,0.9999989884757856,True
5870,30 35 32,32,0.9999989884757856,True
5871,30 35 32,32,0.9999989884757856,True
5872,30 35 32,32,0.9999989884757856,True
5873,30 35 32,32,0.9999989884757856,True
5874,30 35 32,32,0.9999989884757856,True
5875,30 35 32,32,0.9999989884757856,True
5876,30 35 32,32,0.9999989884757856,True
5877,30 35 32,32,0.9999989041821146,True
5878,30 35 32,32,0.9999989884757856,True
5879,30 35 32,32,0.9999989884757856,True
5880,30 35 32,32,0.9999991570631338,True
5881,30 35 32,32,0.9999991570631338,True
5882,30 35 32,32,0.9999991570631338,True
5883,30 35 32,32,0.9999991570631338,True
5884,30 35 32,32,0.9999991570631338,True
5885,30 35 32,32,0.9999991570631338,True
5886,30 35 32,32,0.9999991570631338,True
5887,30 35 32,32,0.9999991570631338,True
5888,30 35 32,32,0.9999991570631338,True
5889,30 35 32,32,0.9999991570631338,True
5890,30 35 32,32,0.9999991570631338,True
5891,30 35 32,32,0.9999991570631338,True
5892,30 35 32,32,0.9999991570631338,True
5893,30 35 32,32,0.9999991570631338,True
5894,30 35 32,32,0.9999991570631338,True
5895,30 35 32,32,0.9999991570631338,True
5896,30 35 32,32,0.9999991570631338,True
5897,30 35 32,32,0.9999989884757856,True
5898,30 35 32,32,0.9999991570631338,True
5899,30 35 32,32,0.9999990727694587,True
5900,30 35 32,32,0.9999989884757856,True
5901,30 35 32,32,0.9999989884757856,True
5902,30 35 32,32,0.9999989884757856,True
5903,30 35 32,32,0.9999989884757856,True
5904,30 35 32,32,0.9999989884757856,True
5905,30 35 32,32,0.9999989884757856,True
5906,30 35 32,32,0.9999989884757856,True
5907,30 35 32,32,0.9999989884757856,True
5908,30 35 32,32,0.9999989884757856,True
5909,30 35 32,32,0.9999989884757856,True
5910,30 35 32,32,0.9999991570631338,True
5911,30 35 32,30,0.9999990727694587,True
5912,30 35 32,32,0.9999989041821146,True
5913,30 35 32,32,0.9999989041821146,True
5914,30 35 32,32,0.9999988198884456,True
5915,30 35 32,32,0.9999989041821146,True
5916,30 35 32,32,0.9999988198884456,True
5917,30 35 32,32,0.9999988198884456,True
5918,30 35 32,32,0.9999988198884456,True
5919,30 35 32,32,0.9999988198884456,True
5920,30 35 32,32,0.9999988198884456,True
5921,30 35 32,32,0.9999988198884456,True
5922,30 35 32,32,0.9999988198884456,True
5923,30 35 32,32,0.9999988198884456,True
5924,30 35 32,32,0.9999989041821146,True
5925,30 35 32,32,0.9999989041821146,True
5926,30 35 32,32,0.9999989041821146,True
5927,30 35 32,32,0.9999989041821146,True
5928,30 35 32,32,0.9999989041821146,True
5929,30 35 32,32,0.9999989041821146,True
5930,30 35 32,32,0.9999989041821146,True
5931,30 35 32,32,0.9999989041821146,True
5932,30 35 32,32,0.9999988198884456,True
5933,30 35 32,32,0.9999988198884456,True
5934,30 35 32,32,0.9999988198884456,True
5935,30 35 32,32,0.9999988198884456,True
5936,30 35 32,30,0.9999990727694587,True
5937,30 35 32,32,0.9999988198884456,True
5938,30 35 32,32,0.9999988198884456,True
5939,30 35 32,30,0.9999989884757856,True
5940,30 35 32,32,0.9999990727694587,True
5941,30 35 32,32,0.9999990727694587,True
5942,30 35 32,32,0.9999990727694587,True
5943,30 35 32,32,0.9999990727694587,True
5944,30 35 32,32,0.9999989884757856,True
5945,30 35 32,32,0.9999989884757856,True
5946,30 35 32,32,0.9999989884757856,True
5947,30 35 32,32,0.9999989041821146,True
5948,30 35 32,32,0.9999989041821146,True
5949,30 35 32,32,0.9999989041821146,True
5950,30 35 32,32,0.9999989041821146,True
5951,30 35 32,32,0.9999989041821146,True
5952,30 35 32,32,0.9999989041821146,True
